[03-24 21:47:04]: training starts
[03-24 21:47:04]: Fold1 starts training
[03-24 21:47:04]: ROUND 1000
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe train -data G:\yaogong\letor40\datasets\OHSUMED\Fold1\train.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -round 1000 -measure NDCG', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 271', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 281', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 291', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 301', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 311', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 321', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 331', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 341', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 351', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 361', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 371', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 381', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 391', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 401', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 411', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 421', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 431', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 441', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 451', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 461', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 471', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 481', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 491', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 501', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 511', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 521', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 531', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 541', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 551', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 561', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 571', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 581', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 591', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 601', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 611', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 621', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 631', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 641', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 651', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 661', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 671', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 681', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 691', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 701', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 711', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 721', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 731', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 741', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 751', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 761', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 771', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 781', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 791', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 801', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 811', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 821', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 831', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 841', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 851', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 861', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 871', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 881', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 891', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 901', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 911', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 921', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 931', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 941', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 951', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 961', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 971', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 981', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 991', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe train -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\train.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\Fold3\model -round 291 -measure NDCG', mode 'r' at 0x00000000022DE390>
[03-24 21:49:00]: Fold3 ends training
[03-24 21:49:00]: Fold3 starts testing
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\test.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\Fold3\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\Fold3\test.score -round 291', mode 'r' at 0x00000000022DE300>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\Fold3\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\Fold3\vali.score -round 291', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold3\train.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\Fold3\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\Fold3\train.score -round 291', mode 'r' at 0x00000000022DE300>
[03-24 21:49:01]: Fold3 ends testing
[03-24 21:49:01]: Fold4 starts training
[03-24 21:49:01]: ROUND 1000
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe train -data G:\yaogong\letor40\datasets\OHSUMED\Fold4\train.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -round 1000 -measure NDCG', mode 'r' at 0x00000000022DE390>
<open file 'G:\yaogong\letor40\baselines\AdaRank\source_code\AdaRank_CSharp.exe test -data G:\yaogong\letor40\datasets\OHSUMED\Fold4\vali.txt -model G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\model -output G:\yaogong\letor40\baselines\AdaRank\data\OHSUMED\score -round 1', mode 'r' at 0x00000000022DE390>
